txn_id,raw_code,code,disaster_number,is_disaster,fiscal_year,disbursement_amount,disbursement_type,disbursement_date,data_watermark
TXN-001234,HS-97067-ND,HS-97067-ND,,false,2025,4571344.95,Grant award payment,2025-06-12,SYNTHETIC-DEMO
TXN-001235,HS-97067-ND,HS-97067-ND,,false,2025,7156658.14,Grant award payment,2025-02-03,SYNTHETIC-DEMO
TXN-001236,HS-97067-ND,HS-97067-ND,,false,2025,3895122.15,Direct assistance payment,2024-12-31,SYNTHETIC-DEMO
TXN-001237,HS-97067-ND,HS-97067-ND,,false,2025,5347415.54,Grant award payment,2025-08-15,SYNTHETIC-DEMO
TXN-001238,HS-97067-ND,HS-97067-ND,,false,2025,8431925.53,Grant award payment,2025-03-15,SYNTHETIC-DEMO
TXN-001239,HS-97067-ND,HS-97067-ND,,false,2025,4337515.14,Grant award payment,2025-07-16,SYNTHETIC-DEMO
TXN-001240,HS-97067-ND,HS-97067-ND,,false,2025,5533693.04,Direct assistance payment,2025-08-20,SYNTHETIC-DEMO
TXN-001241,HS-97067-ND,HS-97067-ND,,false,2025,6042692.92,Direct assistance payment,2025-01-02,SYNTHETIC-DEMO
TXN-001242,HS-97067-ND,HS-97067-ND,,false,2025,7023517.76,Grant award payment,2025-02-10,SYNTHETIC-DEMO
TXN-001243,HS-61501-ND,HS-61501-ND,,false,2025,3527545.48,Interagency transfer,2025-03-28,SYNTHETIC-DEMO
TXN-001244,HS-61501-ND,HS-61501-ND,,false,2025,5905576.75,Interagency transfer,2024-10-12,SYNTHETIC-DEMO
TXN-001245,HS-61501-ND,HS-61501-ND,,false,2025,8207902.35,Grant award payment,2025-07-25,SYNTHETIC-DEMO
TXN-001246,HS-61501-ND,HS-61501-ND,,false,2025,3927265.98,Grant award payment,2024-12-27,SYNTHETIC-DEMO
TXN-001247,HS-61501-ND,HS-61501-ND,,false,2025,3607202.80,Grant award payment,2025-07-22,SYNTHETIC-DEMO
TXN-001248,HS-61501-ND,HS-61501-ND,,false,2025,4705676.14,Grant award payment,2025-08-14,SYNTHETIC-DEMO
TXN-001249,HS-61501-ND,HS-61501-ND,,false,2025,7796901.25,Direct assistance payment,2025-01-24,SYNTHETIC-DEMO
TXN-001250,HS-61501-ND,HS-61501-ND,,false,2025,5347900.99,Interagency transfer,2025-08-09,SYNTHETIC-DEMO
TXN-001251,HS-61501-ND,HS-61501-ND,,false,2025,5900249.81,Grant award payment,2025-07-06,SYNTHETIC-DEMO
TXN-001252,HS-61501-ND,HS-61501-ND,,false,2025,5957725.83,Interagency transfer,2025-01-05,SYNTHETIC-DEMO
TXN-001253,HS-61501-ND,HS-61501-ND,,false,2025,7819403.59,Grant award payment,2024-11-04,SYNTHETIC-DEMO
TXN-001254,HS-61501-ND,HS-61501-ND,,false,2025,5711140.57,Grant award payment,2025-02-21,SYNTHETIC-DEMO
TXN-001255,HS-61501-ND,HS-61501-ND,,false,2025,5585165.76,Vendor / contract payment,2025-05-19,SYNTHETIC-DEMO
TXN-001256,HS-61501-ND,HS-61501-ND,,false,2025,3576022.70,Vendor / contract payment,2025-03-12,SYNTHETIC-DEMO
TXN-001257,HS-61502-ND,HS-61502-ND,,false,2025,4585796.35,Vendor / contract payment,2025-04-12,SYNTHETIC-DEMO
TXN-001258,HS-61502-ND,HS-61502-ND,,false,2025,5346500.82,Grant award payment,2025-02-01,SYNTHETIC-DEMO
TXN-001259,HS-61502-ND,HS-61502-ND,,false,2025,3430599.86,Grant award payment,2025-05-02,SYNTHETIC-DEMO
TXN-001260,HS-61502-ND,HS-61502-ND,,false,2025,5895134.74,Vendor / contract payment,2025-06-21,SYNTHETIC-DEMO
TXN-001261,HS-61502-ND,HS-61502-ND,,false,2025,7228898.75,Interagency transfer,2025-04-03,SYNTHETIC-DEMO
TXN-001262,HS-61502-ND,HS-61502-ND,,false,2025,7102218.00,Direct assistance payment,2025-05-09,SYNTHETIC-DEMO
TXN-001263,HS-61502-ND,HS-61502-ND,,false,2025,5815831.42,Grant award payment,2025-08-27,SYNTHETIC-DEMO
TXN-001264,HS-61502-ND,HS-61502-ND,,false,2025,7261293.15,Vendor / contract payment,2025-03-08,SYNTHETIC-DEMO
TXN-001265,HS-61502-ND,HS-61502-ND,,false,2025,5964285.66,Interagency transfer,2025-08-10,SYNTHETIC-DEMO
TXN-001266,HS-61502-ND,HS-61502-ND,,false,2025,4000127.52,Grant award payment,2024-12-13,SYNTHETIC-DEMO
TXN-001267,HS-61502-ND,HS-61502-ND,,false,2025,4584328.61,Direct assistance payment,2025-03-03,SYNTHETIC-DEMO
TXN-001268,HS-61502-ND,HS-61502-ND,,false,2025,6834506.27,Vendor / contract payment,2025-06-29,SYNTHETIC-DEMO
TXN-001269,HS-61502-ND,HS-61502-ND,,false,2025,5113298.86,Vendor / contract payment,2025-03-01,SYNTHETIC-DEMO
TXN-001270,HS 61502 ND,HS-61502-ND,,false,2025,4412859.99,Vendor / contract payment,2024-12-13,SYNTHETIC-DEMO
TXN-001271,HS-61503-ND,HS-61503-ND,,false,2025,3887978.19,Direct assistance payment,2025-03-18,SYNTHETIC-DEMO
TXN-001272,HS-61503-ND,HS-61503-ND,,false,2025,3915355.16,Interagency transfer,2025-02-14,SYNTHETIC-DEMO
TXN-001273,HS-61503-ND,HS-61503-ND,,false,2025,3529502.07,Grant award payment,2024-10-02,SYNTHETIC-DEMO
TXN-001274,HS-61503-ND,HS-61503-ND,,false,2025,6647424.16,Grant award payment,2025-07-02,SYNTHETIC-DEMO
TXN-001275,hs-61503-nd,HS-61503-ND,,false,2025,5511541.35,Grant award payment,2024-10-26,SYNTHETIC-DEMO
TXN-001276,HS-61503-ND,HS-61503-ND,,false,2025,5369385.60,Grant award payment,2024-10-15,SYNTHETIC-DEMO
TXN-001277,HS-61503-ND,HS-61503-ND,,false,2025,3837652.58,Grant award payment,2025-07-12,SYNTHETIC-DEMO
TXN-001278,HS-61503-ND,HS-61503-ND,,false,2025,7066010.95,Grant award payment,2025-04-07,SYNTHETIC-DEMO
TXN-001279,HS-61503-ND,HS-61503-ND,,false,2025,3562210.27,Grant award payment,2025-09-07,SYNTHETIC-DEMO
TXN-001280,HS-61503-ND,HS-61503-ND,,false,2025,8740983.98,Direct assistance payment,2025-06-17,SYNTHETIC-DEMO
TXN-001281,HS-61503-ND,HS-61503-ND,,false,2025,5869229.89,Vendor / contract payment,2024-12-23,SYNTHETIC-DEMO
TXN-001282,HS-61503-ND,HS-61503-ND,,false,2025,6762411.84,Vendor / contract payment,2025-07-19,SYNTHETIC-DEMO
TXN-001283,HS-61503-ND,HS-61503-ND,,false,2025,8015630.05,Interagency transfer,2025-08-28,SYNTHETIC-DEMO
TXN-001284,HS-61503-ND,HS-61503-ND,,false,2025,4860363.91,Grant award payment,2025-06-26,SYNTHETIC-DEMO
TXN-001285,HS-55501-ND,HS-55501-ND,,false,2025,6660628.86,Grant award payment,2024-12-08,SYNTHETIC-DEMO
TXN-001286,HS-55501-ND,HS-55501-ND,,false,2025,4087083.39,Vendor / contract payment,2025-07-27,SYNTHETIC-DEMO
TXN-001287,HS-55501-ND,HS-55501-ND,,false,2025,5899694.21,Grant award payment,2025-06-21,SYNTHETIC-DEMO
TXN-001288,HS-55501-ND,HS-55501-ND,,false,2025,6438613.98,Grant award payment,2025-05-01,SYNTHETIC-DEMO
TXN-001289,HS-55501-ND,HS-55501-ND,,false,2025,5904328.41,Grant award payment,2025-06-01,SYNTHETIC-DEMO
TXN-001290,HS-55501-ND,HS-55501-ND,,false,2025,3459079.97,Vendor / contract payment,2024-10-12,SYNTHETIC-DEMO
TXN-001291,HS-55501-ND,HS-55501-ND,,false,2025,3897089.50,Grant award payment,2025-05-14,SYNTHETIC-DEMO
TXN-001292,HS-55501-ND,HS-55501-ND,,false,2025,6807066.20,Grant award payment,2025-04-18,SYNTHETIC-DEMO
TXN-001293,HS-55501-ND,HS-55501-ND,,false,2025,6129033.25,Interagency transfer,2025-01-26,SYNTHETIC-DEMO
TXN-001294,HS-55501-ND,HS-55501-ND,,false,2025,5625937.06,Vendor / contract payment,2025-03-01,SYNTHETIC-DEMO
TXN-001295,HS-55501-ND,HS-55501-ND,,false,2025,7435652.67,Grant award payment,2024-10-14,SYNTHETIC-DEMO
TXN-001296,HS-55501-ND,HS-55501-ND,,false,2025,4293054.19,Grant award payment,2025-05-22,SYNTHETIC-DEMO
TXN-001297,HS-55501-ND,HS-55501-ND,,false,2025,5926400.27,Direct assistance payment,2025-01-21,SYNTHETIC-DEMO
TXN-001298,HS-55501-ND,HS-55501-ND,,false,2025,5012018.04,Direct assistance payment,2024-11-22,SYNTHETIC-DEMO
TXN-001299,HS-97067-ND,HS-97067-ND,,false,2026,5878087.46,Interagency transfer,2026-06-08,SYNTHETIC-DEMO
TXN-001300,HS-97067-ND,HS-97067-ND,,false,2026,4134164.31,Direct assistance payment,2026-02-25,SYNTHETIC-DEMO
TXN-001301,HS-97067-ND,HS-97067-ND,,false,2026,3690758.29,Direct assistance payment,2026-09-10,SYNTHETIC-DEMO
TXN-001302,HS-97067-ND,HS-97067-ND,,false,2026,5847659.02,Grant award payment,2026-08-07,SYNTHETIC-DEMO
TXN-001303,hs-97067-nd,HS-97067-ND,,false,2026,3583246.14,Interagency transfer,2025-10-28,SYNTHETIC-DEMO
TXN-001304,HS-97067-ND,HS-97067-ND,,false,2026,5003577.21,Grant award payment,2026-04-22,SYNTHETIC-DEMO
TXN-001305,HS-97067-ND,HS-97067-ND,,false,2026,6458763.27,Grant award payment,2026-06-26,SYNTHETIC-DEMO
TXN-001306,HS-97067-ND,HS-97067-ND,,false,2026,6416064.54,Direct assistance payment,2025-11-16,SYNTHETIC-DEMO
TXN-001307,HS-97067-ND,HS-97067-ND,,false,2026,6977421.00,Direct assistance payment,2026-09-26,SYNTHETIC-DEMO
TXN-001308,HS-97067-ND,HS-97067-ND,,false,2026,6255932.06,Vendor / contract payment,2025-10-08,SYNTHETIC-DEMO
TXN-001309,HS-97067-ND,HS-97067-ND,,false,2026,4939288.10,Grant award payment,2026-02-05,SYNTHETIC-DEMO
TXN-001310,HS-97067-ND,HS-97067-ND,,false,2026,5213746.42,Grant award payment,2026-02-18,SYNTHETIC-DEMO
TXN-001311,HS-97067-ND,HS-97067-ND,,false,2026,6936546.93,Grant award payment,2026-05-15,SYNTHETIC-DEMO
TXN-001312,HS-97067-ND,HS-97067-ND,,false,2026,5648980.34,Vendor / contract payment,2026-03-20,SYNTHETIC-DEMO
TXN-001313,HS-97067-ND,HS-97067-ND,,false,2026,4526130.26,Grant award payment,2026-01-30,SYNTHETIC-DEMO
TXN-001314,HS-97067-ND,HS-97067-ND,,false,2026,6661866.60,Grant award payment,2026-05-30,SYNTHETIC-DEMO
TXN-001315,HS-97067-ND,HS-97067-ND,,false,2026,5694340.85,Direct assistance payment,2025-12-31,SYNTHETIC-DEMO
TXN-001316,HS-61501-ND,HS-61501-ND,,false,2026,6790795.73,Interagency transfer,2025-11-25,SYNTHETIC-DEMO
TXN-001317,HS-61501-ND,HS-61501-ND,,false,2026,5827703.51,Grant award payment,2026-01-25,SYNTHETIC-DEMO
TXN-001318,HS-61501-ND,HS-61501-ND,,false,2026,6583844.04,Grant award payment,2026-06-18,SYNTHETIC-DEMO
TXN-001319,HS-61501-ND,HS-61501-ND,,false,2026,5393077.04,Grant award payment,2026-07-24,SYNTHETIC-DEMO
TXN-001320,HS-61501-ND,HS-61501-ND,,false,2026,4299053.30,Direct assistance payment,2025-12-31,SYNTHETIC-DEMO
TXN-001321,HS-61501-ND,HS-61501-ND,,false,2026,5254935.49,Direct assistance payment,2026-07-11,SYNTHETIC-DEMO
TXN-001322,HS-61501-ND,HS-61501-ND,,false,2026,7197102.43,Grant award payment,2026-03-26,SYNTHETIC-DEMO
TXN-001323,hs-61501-nd,HS-61501-ND,,false,2026,3756145.85,Grant award payment,2025-11-18,SYNTHETIC-DEMO
TXN-001324,HS-61501-ND,HS-61501-ND,,false,2026,6553966.88,Direct assistance payment,2026-09-01,SYNTHETIC-DEMO
TXN-001325,HS-61501-ND,HS-61501-ND,,false,2026,2853955.30,Grant award payment,2025-12-29,SYNTHETIC-DEMO
TXN-001326,HS-61501-ND,HS-61501-ND,,false,2026,6222851.02,Grant award payment,2026-06-05,SYNTHETIC-DEMO
TXN-001327,HS-61501-ND,HS-61501-ND,,false,2026,7059299.91,Grant award payment,2026-08-26,SYNTHETIC-DEMO
TXN-001328,HS-61501-ND,HS-61501-ND,,false,2026,4633819.88,Grant award payment,2026-09-30,SYNTHETIC-DEMO
TXN-001329,HS-61501-ND,HS-61501-ND,,false,2026,5350598.32,Vendor / contract payment,2025-10-29,SYNTHETIC-DEMO
TXN-001330,HS-61501-ND,HS-61501-ND,,false,2026,7157712.75,Vendor / contract payment,2026-08-03,SYNTHETIC-DEMO
TXN-001331,HS-61501-ND,HS-61501-ND,,false,2026,5372432.44,Grant award payment,2025-11-30,SYNTHETIC-DEMO
TXN-001332,HS-61501-ND,HS-61501-ND,,false,2026,3559278.91,Grant award payment,2026-05-05,SYNTHETIC-DEMO
TXN-001333,HS-61502-ND,HS-61502-ND,,false,2026,8011083.58,Direct assistance payment,2026-03-11,SYNTHETIC-DEMO
TXN-001334,HS-61502-ND,HS-61502-ND,,false,2026,6986008.96,Grant award payment,2026-02-08,SYNTHETIC-DEMO
TXN-001335,HS-61502-ND,HS-61502-ND,,false,2026,3369253.52,Grant award payment,2026-05-17,SYNTHETIC-DEMO
TXN-001336,HS-61502-ND,HS-61502-ND,,false,2026,7597427.81,Vendor / contract payment,2025-10-15,SYNTHETIC-DEMO
TXN-001337,HS-61502-ND,HS-61502-ND,,false,2026,5099915.52,Grant award payment,2026-08-22,SYNTHETIC-DEMO
TXN-001338,hs-61502-nd,HS-61502-ND,,false,2026,7583504.41,Direct assistance payment,2025-10-05,SYNTHETIC-DEMO
TXN-001339,HS-61502-ND,HS-61502-ND,,false,2026,3925440.12,Direct assistance payment,2026-04-18,SYNTHETIC-DEMO
TXN-001340,HS-61502-ND,HS-61502-ND,,false,2026,7625201.21,Grant award payment,2026-06-13,SYNTHETIC-DEMO
TXN-001341,HS-61502-ND,HS-61502-ND,,false,2026,4982169.38,Vendor / contract payment,2025-11-28,SYNTHETIC-DEMO
TXN-001342,HS-61502-ND,HS-61502-ND,,false,2026,3823037.89,Grant award payment,2026-05-22,SYNTHETIC-DEMO
TXN-001343,HS-61502-ND,HS-61502-ND,,false,2026,4276090.12,Grant award payment,2025-12-03,SYNTHETIC-DEMO
TXN-001344,HS-61502-ND,HS-61502-ND,,false,2026,5001218.56,Interagency transfer,2026-03-18,SYNTHETIC-DEMO
TXN-001345,HS-61502-ND,HS-61502-ND,,false,2026,7372162.77,Grant award payment,2026-01-11,SYNTHETIC-DEMO
TXN-001346,HS-61502-ND,HS-61502-ND,,false,2026,6189492.59,Grant award payment,2026-05-26,SYNTHETIC-DEMO
TXN-001347,HS-61502-ND,HS-61502-ND,,false,2026,4007519.49,Interagency transfer,2026-09-24,SYNTHETIC-DEMO
TXN-001348,HS-61502-ND,HS-61502-ND,,false,2026,4666127.65,Grant award payment,2026-03-30,SYNTHETIC-DEMO
TXN-001349,HS-61502-ND,HS-61502-ND,,false,2026,3350919.22,Grant award payment,2026-02-28,SYNTHETIC-DEMO
TXN-001350,HS-61503-ND,HS-61503-ND,,false,2026,4867293.73,Direct assistance payment,2026-03-16,SYNTHETIC-DEMO
TXN-001351,HS-61503-ND,HS-61503-ND,,false,2026,6097896.63,Direct assistance payment,2026-05-04,SYNTHETIC-DEMO
TXN-001352,HS-61503-ND,HS-61503-ND,,false,2026,5563302.60,Direct assistance payment,2026-03-23,SYNTHETIC-DEMO
TXN-001353,HS-61503-ND,HS-61503-ND,,false,2026,7142931.70,Grant award payment,2025-11-18,SYNTHETIC-DEMO
TXN-001354,HS-61503-ND,HS-61503-ND,,false,2026,5073000.17,Grant award payment,2025-10-05,SYNTHETIC-DEMO
TXN-001355,HS-61503-ND,HS-61503-ND,,false,2026,6498447.47,Direct assistance payment,2026-04-09,SYNTHETIC-DEMO
TXN-001356,HS-61503-ND,HS-61503-ND,,false,2026,5013156.95,Vendor / contract payment,2025-10-23,SYNTHETIC-DEMO
TXN-001357,HS-61503-ND,HS-61503-ND,,false,2026,3283849.39,Grant award payment,2026-09-22,SYNTHETIC-DEMO
TXN-001358,HS-61503-ND,HS-61503-ND,,false,2026,6897136.89,Grant award payment,2025-11-21,SYNTHETIC-DEMO
TXN-001359,HS-61503-ND,HS-61503-ND,,false,2026,3210729.25,Vendor / contract payment,2026-09-16,SYNTHETIC-DEMO
TXN-001360,HS-61503-ND,HS-61503-ND,,false,2026,5973556.59,Grant award payment,2026-06-24,SYNTHETIC-DEMO
TXN-001361,HS-61503-ND,HS-61503-ND,,false,2026,4955226.50,Grant award payment,2026-06-28,SYNTHETIC-DEMO
TXN-001362,HS-61503-ND,HS-61503-ND,,false,2026,5359988.00,Direct assistance payment,2026-09-19,SYNTHETIC-DEMO
TXN-001363,HS-61503-ND,HS-61503-ND,,false,2026,6618125.85,Grant award payment,2026-02-25,SYNTHETIC-DEMO
TXN-001364,HS-61503-ND,HS-61503-ND,,false,2026,4842334.88,Vendor / contract payment,2026-04-30,SYNTHETIC-DEMO
TXN-001365,HS-61503-ND,HS-61503-ND,,false,2026,6558987.20,Grant award payment,2026-04-10,SYNTHETIC-DEMO
TXN-001366,HS-61503-ND,HS-61503-ND,,false,2026,5910609.00,Grant award payment,2026-05-17,SYNTHETIC-DEMO
TXN-001367,HS-55501-ND,HS-55501-ND,,false,2026,5624797.88,Grant award payment,2026-05-25,SYNTHETIC-DEMO
TXN-001368,HS-55501-ND,HS-55501-ND,,false,2026,6169497.08,Vendor / contract payment,2026-03-29,SYNTHETIC-DEMO
TXN-001369,HS-55501-ND,HS-55501-ND,,false,2026,4284831.47,Grant award payment,2026-09-27,SYNTHETIC-DEMO
TXN-001370,HS-55501-ND,HS-55501-ND,,false,2026,3872657.50,Vendor / contract payment,2026-03-07,SYNTHETIC-DEMO
TXN-001371,HS-55501-ND,HS-55501-ND,,false,2026,7591428.45,Interagency transfer,2026-01-21,SYNTHETIC-DEMO
TXN-001372,HS-55501-ND,HS-55501-ND,,false,2026,3869825.95,Grant award payment,2025-12-18,SYNTHETIC-DEMO
TXN-001373,HS-55501-ND,HS-55501-ND,,false,2026,7784770.37,Grant award payment,2026-03-22,SYNTHETIC-DEMO
TXN-001374,HS-55501-ND,HS-55501-ND,,false,2026,7486015.40,Direct assistance payment,2026-05-06,SYNTHETIC-DEMO
TXN-001375,HS/55501/ND,HS-55501-ND,,false,2026,7433973.88,Direct assistance payment,2026-02-04,SYNTHETIC-DEMO
TXN-001376,HS-55501-ND,HS-55501-ND,,false,2026,7485097.15,Grant award payment,2026-08-13,SYNTHETIC-DEMO
TXN-001377,HS-55501-ND,HS-55501-ND,,false,2026,3708910.63,Grant award payment,2025-10-15,SYNTHETIC-DEMO
TXN-001378,HS-55501-ND,HS-55501-ND,,false,2026,7824651.20,Direct assistance payment,2026-07-18,SYNTHETIC-DEMO
TXN-001379,HS/55501/ND,HS-55501-ND,,false,2026,5908949.45,Grant award payment,2025-10-03,SYNTHETIC-DEMO
TXN-001380,HS-55501-ND,HS-55501-ND,,false,2026,7589473.05,Grant award payment,2026-03-16,SYNTHETIC-DEMO
TXN-001381,HS-55501-ND,HS-55501-ND,,false,2026,3655657.72,Grant award payment,2026-02-23,SYNTHETIC-DEMO
TXN-001382,HS-55501-ND,HS-55501-ND,,false,2026,3576035.62,Grant award payment,2026-04-22,SYNTHETIC-DEMO
TXN-001383,UR-97025-ND,UR-97025-ND,,false,2022,3344593.60,Grant award payment,2021-11-03,SYNTHETIC-DEMO
TXN-001384,ur-97025-nd,UR-97025-ND,,false,2022,4166199.44,Direct assistance payment,2022-04-28,SYNTHETIC-DEMO
TXN-001385,UR-97025-ND,UR-97025-ND,,false,2022,2853360.97,Grant award payment,2022-08-09,SYNTHETIC-DEMO
TXN-001386,UR-97025-ND,UR-97025-ND,,false,2022,2060689.72,Grant award payment,2022-03-22,SYNTHETIC-DEMO
TXN-001387,UR-97025-ND,UR-97025-ND,,false,2022,3676597.38,Interagency transfer,2021-11-01,SYNTHETIC-DEMO
TXN-001388,UR-97025-ND,UR-97025-ND,,false,2022,2898558.89,Interagency transfer,2021-12-23,SYNTHETIC-DEMO
TXN-001389,UR-61601-ND,UR-61601-ND,,false,2022,2170378.38,Grant award payment,2022-01-21,SYNTHETIC-DEMO
TXN-001390,UR-61601-ND,UR-61601-ND,,false,2022,4788232.72,Grant award payment,2021-10-08,SYNTHETIC-DEMO
TXN-001391,UR-61601-ND,UR-61601-ND,,false,2022,4410543.97,Grant award payment,2021-10-22,SYNTHETIC-DEMO
TXN-001392,UR-61601-ND,UR-61601-ND,,false,2022,2220828.02,Grant award payment,2022-05-23,SYNTHETIC-DEMO
TXN-001393,UR-61601-ND,UR-61601-ND,,false,2022,3393436.12,Grant award payment,2022-05-06,SYNTHETIC-DEMO
TXN-001394,UR-61601-ND,UR-61601-ND,,false,2022,2016580.79,Direct assistance payment,2021-11-26,SYNTHETIC-DEMO
TXN-001395,UR-97025-ND,UR-97025-ND,,false,2023,1579391.75,Direct assistance payment,2022-10-13,SYNTHETIC-DEMO
TXN-001396,UR-97025-ND,UR-97025-ND,,false,2023,3806644.75,Direct assistance payment,2022-10-10,SYNTHETIC-DEMO
TXN-001397,UR-97025-ND,UR-97025-ND,,false,2023,3406297.94,Interagency transfer,2022-10-12,SYNTHETIC-DEMO
TXN-001398,UR-97025-ND,UR-97025-ND,,false,2023,4081836.40,Grant award payment,2023-09-29,SYNTHETIC-DEMO
TXN-001399,UR-97025-ND,UR-97025-ND,,false,2023,3568427.22,Direct assistance payment,2023-04-09,SYNTHETIC-DEMO
TXN-001400,UR 97025 ND,UR-97025-ND,,false,2023,3317401.94,Vendor / contract payment,2023-06-16,SYNTHETIC-DEMO
TXN-001401,UR-61601-ND,UR-61601-ND,,false,2023,4906338.52,Grant award payment,2023-07-17,SYNTHETIC-DEMO
TXN-001402,UR-61601-ND,UR-61601-ND,,false,2023,3269002.41,Interagency transfer,2023-05-21,SYNTHETIC-DEMO
TXN-001403,UR-61601-ND,UR-61601-ND,,false,2023,4926687.33,Grant award payment,2022-11-27,SYNTHETIC-DEMO
TXN-001404,UR-61601-ND,UR-61601-ND,,false,2023,1933348.51,Grant award payment,2023-06-24,SYNTHETIC-DEMO
TXN-001405,UR-61601-ND,UR-61601-ND,,false,2023,2487606.03,Grant award payment,2023-04-26,SYNTHETIC-DEMO
TXN-001406,UR-61601-ND,UR-61601-ND,,false,2023,2237017.20,Grant award payment,2023-08-12,SYNTHETIC-DEMO
TXN-001407,UR-97025-ND,UR-97025-ND,,false,2024,2890852.74,Vendor / contract payment,2023-12-20,SYNTHETIC-DEMO
TXN-001408,UR-97025-ND,UR-97025-ND,,false,2024,2110843.13,Grant award payment,2024-02-20,SYNTHETIC-DEMO
TXN-001409,UR-97025-ND,UR-97025-ND,,false,2024,4674064.25,Grant award payment,2024-08-02,SYNTHETIC-DEMO
TXN-001410,UR-97025-ND,UR-97025-ND,,false,2024,3644340.02,Grant award payment,2023-12-22,SYNTHETIC-DEMO
TXN-001411,UR-97025-ND,UR-97025-ND,,false,2024,2230016.01,Grant award payment,2024-07-22,SYNTHETIC-DEMO
TXN-001412,UR-97025-ND,UR-97025-ND,,false,2024,2694936.88,Grant award payment,2024-04-22,SYNTHETIC-DEMO
TXN-001413,UR-97025-ND,UR-97025-ND,,false,2024,3095746.97,Grant award payment,2024-08-23,SYNTHETIC-DEMO
TXN-001414,UR-61601-ND,UR-61601-ND,,false,2024,3820918.97,Grant award payment,2024-02-06,SYNTHETIC-DEMO
TXN-001415,UR-61601-ND,UR-61601-ND,,false,2024,2637118.38,Grant award payment,2024-07-19,SYNTHETIC-DEMO
TXN-001416,UR-61601-ND,UR-61601-ND,,false,2024,3535233.30,Grant award payment,2024-03-12,SYNTHETIC-DEMO
TXN-001417,UR-61601-ND,UR-61601-ND,,false,2024,3948242.00,Grant award payment,2024-02-29,SYNTHETIC-DEMO
TXN-001418,UR-61601-ND,UR-61601-ND,,false,2024,3660204.72,Direct assistance payment,2023-11-15,SYNTHETIC-DEMO
TXN-001419,UR-61601-ND,UR-61601-ND,,false,2024,3739082.63,Grant award payment,2024-07-22,SYNTHETIC-DEMO
TXN-001420,UR-97025-ND,UR-97025-ND,,false,2025,2697970.87,Interagency transfer,2024-12-20,SYNTHETIC-DEMO
TXN-001421,UR-97025-ND,UR-97025-ND,,false,2025,3308165.51,Grant award payment,2025-08-19,SYNTHETIC-DEMO
TXN-001422,UR-97025-ND,UR-97025-ND,,false,2025,2680587.71,Grant award payment,2024-12-26,SYNTHETIC-DEMO
TXN-001423,UR-97025-ND,UR-97025-ND,,false,2025,3082868.12,Vendor / contract payment,2025-05-10,SYNTHETIC-DEMO
TXN-001424,UR-97025-ND,UR-97025-ND,,false,2025,1687399.72,Grant award payment,2025-08-16,SYNTHETIC-DEMO
TXN-001425,UR-97025-ND,UR-97025-ND,,false,2025,3188832.07,Grant award payment,2025-01-30,SYNTHETIC-DEMO
TXN-001426,UR-61601-ND,UR-61601-ND,,false,2025,2250952.42,Grant award payment,2025-03-16,SYNTHETIC-DEMO
TXN-001427,UR-61601-ND,UR-61601-ND,,false,2025,3374228.48,Grant award payment,2025-09-12,SYNTHETIC-DEMO
TXN-001428,UR-61601-ND,UR-61601-ND,,false,2025,4023995.05,Grant award payment,2024-12-24,SYNTHETIC-DEMO
TXN-001429,UR-61601-ND,UR-61601-ND,,false,2025,4886953.40,Vendor / contract payment,2025-02-05,SYNTHETIC-DEMO
TXN-001430,UR-61601-ND,UR-61601-ND,,false,2025,2109694.65,Grant award payment,2025-08-16,SYNTHETIC-DEMO
TXN-001431,UR-97025-ND,UR-97025-ND,,false,2026,4013692.71,Direct assistance payment,2025-11-18,SYNTHETIC-DEMO
TXN-001432,UR-97025-ND,UR-97025-ND,,false,2026,2357581.21,Grant award payment,2026-01-05,SYNTHETIC-DEMO
TXN-001433,UR-97025-ND,UR-97025-ND,,false,2026,2801509.01,Grant award payment,2026-09-12,SYNTHETIC-DEMO
TXN-001434,UR-97025-ND,UR-97025-ND,,false,2026,5280729.80,Direct assistance payment,2026-06-11,SYNTHETIC-DEMO
TXN-001435,UR-97025-ND,UR-97025-ND,,false,2026,2688092.09,Grant award payment,2026-09-21,SYNTHETIC-DEMO
TXN-001436,UR-97025-ND,UR-97025-ND,,false,2026,2666925.74,Vendor / contract payment,2026-02-07,SYNTHETIC-DEMO
TXN-001437,UR-61601-ND,UR-61601-ND,,false,2026,2594770.62,Grant award payment,2026-07-13,SYNTHETIC-DEMO
TXN-001438,UR-61601-ND,UR-61601-ND,,false,2026,3673413.31,Grant award payment,2026-08-14,SYNTHETIC-DEMO
TXN-001439,UR-61601-ND,UR-61601-ND,,false,2026,3939726.24,Grant award payment,2026-08-01,SYNTHETIC-DEMO
TXN-001440,UR-61601-ND,UR-61601-ND,,false,2026,2158112.41,Grant award payment,2026-09-21,SYNTHETIC-DEMO
TXN-001441,UR-61601-ND,UR-61601-ND,,false,2026,3654755.58,Vendor / contract payment,2026-09-24,SYNTHETIC-DEMO
TXN-001442,UR-61601-ND,UR-61601-ND,,false,2026,3787752.40,Vendor / contract payment,2026-04-30,SYNTHETIC-DEMO
TXN-001443,XR-88001-4339,XR-88001-4339,4339,true,2026,341245.85,Direct assistance payment,2025-11-03,SYNTHETIC-DEMO
TXN-001444,XR-88001-4339,XR-88001-4339,4339,true,2026,390174.67,Grant award payment,2026-06-26,SYNTHETIC-DEMO
